4077,2615,3929,3918,0,0,0,0,0,16,0,0,0,0,2559,3722
4045,2529,3834,3911,0,0,0,0,0,112,0,403,99,0,2768,3759
4038,2385,3597,3867,0,0,0,0,0,256,0,640,139,0,2873,3847
4035,2214,3563,3789,0,0,0,0,0,395,0,723,208,0,3004,3798
4016,2127,3479,3664,0,0,0,0,0,743,0,887,278,0,3139,4095
3984,2064,3295,3493,0,0,0,0,0,782,0,1015,343,0,3229,3779
3934,1870,3050,3197,0,0,0,0,0,994,0,1248,383,0,3347,3856
3841,1742,2829,3024,0,0,0,0,0,1189,0,1423,434,0,3442,3866
3600,1424,2607,2755,0,0,0,0,0,1458,0,1631,432,0,3547,3894
3114,656,2315,2337,0,0,0,0,0,1617,0,1872,593,0,3643,3914
2985,69,1668,1708,0,0,0,0,0,1773,0,2204,870,0,3770,3958
2718,0,837,785,0,0,0,0,0,1777,204,2343,951,0,4021,3986
2389,0,48,135,0,0,0,0,0,1934,0,2444,1082,0,3917,4015
2079,0,0,0,0,0,0,0,0,1985,0,2533,1196,0,3971,4055
1395,0,0,0,0,0,0,0,0,2047,399,2624,1499,0,4005,4095
882,0,0,0,0,0,0,0,0,2036,998,2709,1818,0,3975,4061
1168,0,0,0,0,0,0,0,0,2149,1456,2791,2033,0,4060,4051
1283,0,0,0,0,0,0,0,0,1962,2213,2869,2243,0,4095,4055
1253,0,0,0,0,0,0,0,0,2307,2334,2931,2383,0,4095,4055
1303,0,0,0,0,0,0,0,0,2336,2531,3008,2539,0,4095,4053
1251,0,0,0,0,0,0,0,0,2377,2720,3083,2682,0,4095,4039
1250,0,0,0,0,0,0,0,0,2499,2751,3152,2789,0,4095,4015
1275,0,0,0,0,0,0,0,0,2523,2807,3175,2896,0,4091,4016
1227,0,0,0,0,0,0,0,0,2512,2915,3205,2992,0,4095,3969
1186,0,0,0,0,0,0,0,0,2556,2984,3265,3019,0,4086,3935
1201,0,0,0,0,0,0,0,0,2559,2991,3263,3135,0,4095,3902
1140,0,0,0,0,0,0,0,0,2547,3081,3344,3136,0,4080,3871
1109,0,0,0,0,0,0,0,0,2354,3155,3397,3191,0,4070,3790
1086,0,0,0,0,0,0,0,39,2635,3150,3425,3245,0,4049,3767
1081,0,0,0,0,0,0,0,162,2643,3206,3468,3267,0,3947,3717
1103,0,0,0,0,0,0,0,206,2651,3181,3504,3310,0,4021,3743
1090,0,0,0,0,0,0,0,279,2689,3194,3520,3345,0,4018,3555
1115,0,0,0,0,0,0,0,243,2749,3427,3545,3376,0,3999,3573
1097,0,0,0,0,0,0,0,234,2781,3217,3451,3411,0,4047,4023
1099,0,0,0,0,0,0,0,257,2800,3063,3600,3444,0,3955,3440
1092,0,0,0,0,0,0,0,503,2768,3232,3633,3472,0,3941,3353
1122,0,0,0,0,0,0,0,511,2837,2910,3675,3490,0,3917,3266
1125,0,0,0,0,0,0,0,797,2805,3242,3680,3511,0,3878,3139
1131,0,0,0,0,0,0,0,837,2849,3268,3705,3536,0,3815,3059
1108,0,0,0,0,0,0,0,821,2881,2950,3738,3551,0,3743,3024
1117,0,0,0,0,0,0,0,1056,2921,3288,3766,3583,0,3650,2974
1182,0,0,0,0,0,0,0,988,2955,3273,3809,3608,0,3568,2911
1181,0,0,0,0,0,0,0,1083,2959,3286,3813,3621,0,3440,2822
1201,0,0,0,0,0,0,0,1173,2983,3314,3837,3575,0,3383,2736
1203,0,0,0,0,0,0,0,1264,3006,3316,3851,3640,0,3325,2675
1232,0,0,0,0,0,0,0,1367,3050,3322,3873,3866,0,3248,2611
1277,0,0,0,0,0,0,0,1427,3053,3324,3896,3667,0,3197,2492
1328,0,0,0,0,0,0,0,1483,3071,3342,3906,3664,0,3191,2427
1357,0,0,0,0,0,0,0,1587,3091,3345,3920,3668,0,3147,2333
1361,0,0,0,0,0,0,0,1647,3115,3342,3920,3664,0,3070,2211
1362,0,0,0,0,0,0,0,1718,3099,3352,3947,3643,0,2962,2015
1341,0,0,0,0,0,0,0,1718,3126,3360,3953,3644,0,2896,1936
1332,0,0,0,0,0,0,0,1904,3134,3368,3894,3490,0,2772,1773
1389,0,0,0,0,0,0,0,1902,3159,3396,3970,3597,0,2640,1449
1442,0,0,0,0,0,0,0,1905,3050,3488,3985,3575,0,2506,1115
1489,0,0,0,0,0,0,0,1944,3111,3442,3987,3765,0,2329,655
1510,0,0,0,0,0,0,0,2118,3119,3457,4001,3536,0,2154,274
1495,0,0,0,0,0,0,0,2160,3137,3480,4028,3446,0,1732,0
1523,0,0,0,0,0,0,0,2243,3152,3524,4045,3459,0,1614,0
1523,0,0,0,0,0,0,0,2319,3159,3514,3792,3268,0,1213,0
1535,0,0,0,0,0,0,0,2451,3169,3539,4071,3216,0,954,0
1535,0,0,0,0,0,0,0,2405,3200,3585,3879,3140,0,753,0
1563,0,0,0,0,0,0,0,2480,3178,3606,4093,3039,0,126,0
1571,0,0,0,0,0,0,301,2496,3185,3578,4095,2901,0,83,0
1191,0,0,0,0,0,0,2065,2592,3054,3593,4095,2688,0,0,0
1394,0,0,0,0,0,784,2771,2667,3214,3598,4095,2397,0,0,0
1495,0,0,0,0,0,951,3042,2717,3189,3608,4095,1987,0,0,0
1606,0,0,0,0,0,1561,3185,2748,3173,3570,4095,1469,0,0,0
1673,0,0,0,0,0,2114,3309,2830,3134,3601,4095,1104,0,0,0
1731,0,0,0,0,0,2525,3392,2933,2935,3608,4095,614,0,0,0
1904,26,0,0,225,0,2721,3437,2977,3086,3603,4095,442,0,0,0
2032,578,64,0,563,0,2847,3514,3036,3055,3718,3921,234,0,0,0
2133,678,669,112,688,0,2910,3558,3143,3005,3580,4095,170,0,0,0
2194,775,1106,254,681,0,2937,3578,3211,2947,3567,4095,54,0,0,0
2234,1018,1424,688,688,0,2958,3573,3293,2795,3562,4095,0,0,0,0
2266,1155,1700,1131,692,0,2970,3578,3295,2710,3562,4095,0,0,0,0
2285,1405,1951,1391,656,0,3045,3570,3291,2559,3537,4071,0,0,0,0
2301,1535,2218,1626,861,0,3088,3577,3294,2366,3519,4013,0,0,0,0
2320,1791,2442,1890,1085,0,3149,3581,3237,2241,3544,4051,0,0,0,0
2373,1947,2645,2130,1034,0,3199,3603,3088,1850,3547,4095,0,0,0,0
2419,2030,2802,2375,1126,0,3290,3629,2909,1737,3537,3995,0,0,0,0
2464,2101,2925,2559,1361,0,3337,3653,2729,1534,3514,3958,0,0,0,0
2529,2231,3007,2739,1578,0,3403,3677,2615,1371,3199,3879,0,0,0,0
2555,2245,3107,2854,1808,0,3459,3705,2304,1221,3332,3789,0,0,0,0
2606,2299,3189,2960,1874,0,3519,3728,1919,858,2367,3638,0,0,0,0
2635,2387,3254,3039,2112,23,3566,3749,1634,308,1707,3354,0,0,0,0
2694,2463,3325,3119,2404,270,3611,3767,1295,0,0,2849,0,0,0,0
2725,2502,3370,3171,2643,438,3641,3786,1126,0,0,1858,0,0,0,0
2782,2556,3413,3219,2763,656,3666,3783,528,0,0,835,0,0,0,0
2834,2598,3457,3263,2877,903,3685,3802,238,0,0,66,0,0,0,0
2866,2653,3495,3298,2962,972,3695,3809,0,0,0,0,0,0,0,0
2913,2662,3522,3312,3023,1079,3710,3811,0,0,0,0,0,0,0,0
2946,2705,3541,3344,3062,1152,3711,3809,0,0,0,0,0,0,0,0
2977,2733,3561,3403,3098,1248,3712,3814,0,0,0,0,0,0,0,0
3008,2783,3579,3391,3139,1266,3715,3808,0,0,0,0,0,0,0,0
3035,2804,3602,3413,3171,1359,3718,3791,0,0,0,0,0,0,0,0
3054,2848,3625,3431,3184,1317,3707,3780,0,0,0,0,0,0,0,0
3056,2858,3637,3457,3184,1104,3695,3761,0,0,0,0,0,0,0,0
3087,2890,3652,3479,3171,973,3681,3734,0,0,0,0,0,0,0,0
3110,2921,3664,3485,3174,719,3658,3709,0,0,0,0,0,0,0,0
3126,2935,3675,3504,3172,534,3632,3683,0,0,0,0,0,0,0,0
3143,2939,3695,3517,3174,557,3604,3661,0,0,0,0,0,0,0,0
3167,2975,3712,3530,3171,383,3574,3630,0,0,0,0,0,0,0,0
3184,3009,3718,3551,3179,365,3551,3601,0,0,0,0,0,0,0,0
3202,3026,3734,3568,3171,434,3530,3568,0,0,0,0,0,0,0,0
3229,3027,3745,3573,3178,399,3506,3538,0,0,0,0,0,0,0,0
3253,3071,3754,3600,3184,450,3486,3506,0,0,0,0,0,0,0,0
3297,3088,3765,3607,3188,255,3469,3477,0,0,0,0,0,0,0,0
3306,3084,3776,3621,3203,370,3440,3452,0,0,0,0,0,0,0,0
3323,3098,3790,3636,3213,251,3434,3415,0,0,0,0,0,0,0,0
3348,3123,3810,3654,3231,313,3408,3385,0,0,0,0,0,0,0,0
3376,3146,3763,3653,3241,297,3395,3361,0,0,0,0,0,0,0,0
3391,3153,3821,3666,3263,224,3387,3343,0,0,0,0,0,0,0,0
3412,3173,3828,3697,3270,271,3375,3330,0,0,0,0,0,0,0,0
3411,3191,3834,3696,3290,415,3365,3280,0,0,0,0,0,0,0,0
3440,3191,3850,3707,3299,400,3348,3251,0,0,0,0,0,0,0,0
3456,3200,3847,3704,3302,327,3333,3223,0,0,0,0,0,0,0,0
3471,3191,3859,3714,3322,420,3312,3191,0,0,0,0,0,0,0,0
3497,3200,3861,3721,3316,256,3280,3135,0,0,0,0,0,0,0,0
3510,3186,3823,3734,3315,137,3226,3068,0,0,0,0,0,0,0,0
3505,3216,3877,3743,3312,193,3182,3003,0,0,0,0,0,0,0,0
3511,3228,3879,3739,3305,150,3120,2953,0,0,0,0,0,0,0,0
3527,3225,3876,3747,3297,172,3070,2913,0,0,0,0,0,0,0,0
3551,3214,3899,3765,3311,247,3051,2902,0,0,0,0,0,0,0,0
3571,3209,3906,3759,3298,365,3062,2906,0,0,0,0,0,0,0,0
3573,3181,3903,3766,3282,525,3050,2911,0,0,0,0,0,0,0,0
3596,3187,3907,3765,3219,567,3023,2899,0,0,0,0,0,0,0,0
3618,3161,3907,3779,3174,621,2938,2839,0,0,0,0,0,0,0,0
3627,3197,3920,3771,3117,433,2860,2711,0,0,0,0,0,0,0,0
3632,3195,3946,3790,3035,478,2727,2513,0,0,0,0,0,0,0,0
3650,3213,3931,3782,2953,144,2579,2224,0,0,0,0,0,0,0,0
3655,3196,3935,3783,2856,0,2416,1808,0,0,0,0,0,0,0,0
3667,3182,3941,3787,2771,0,2215,961,0,0,0,0,0,0,0,0
3685,3156,3949,3785,2747,0,2019,193,0,0,0,0,0,0,0,0
3718,3138,3951,3799,2604,0,1781,0,0,0,0,0,0,0,0,0
3713,3137,3951,3792,2512,0,1503,0,0,0,0,0,0,0,0,0
3733,3099,3952,3790,2351,0,1049,0,0,0,0,418,0,0,0,0
3744,3069,3952,3790,2183,0,752,0,0,0,2234,455,90,0,0,0
3764,3046,3953,3783,1933,0,474,0,0,0,2062,1373,189,0,0,0
3760,2960,3931,3774,1763,0,151,0,0,825,2671,1727,343,0,769,0
3764,2927,3930,3765,1526,0,0,0,0,1821,2787,2150,592,0,1747,0
3771,2870,3920,3734,1204,0,0,0,0,2193,2907,2487,816,0,2171,0
3767,2832,3899,3710,1237,0,0,0,0,2445,3250,2615,1134,0,2435,0
3759,2797,3863,3651,898,0,0,0,114,2643,2981,2786,1453,0,2493,642
3760,2733,3831,3617,838,0,0,86,131,2736,3135,2955,1842,0,2802,2014
3744,2454,3778,3467,602,0,0,0,219,2864,3158,3042,2378,0,2995,2597
