timestamp,L1,L2,L3,L4,L5,L6,L7,L8,R1,R2,R3,R4,R5,R6,R7,R8,acc_x_left,acc_y_left,acc_z_left,gyro_x_left,gyro_y_left,gyro_z_left,acc_x_right,acc_y_right,acc_z_right,gyro_x_right,gyro_y_right,gyro_z_right,mood
0.88,1649,3735,3255,1047,3298,0,2529,593,0,0,0,0,0,0,0,102,0.931,3.709,9.340,0.062,-0.029,0.027,1.132,7.039,16.415,0.600,-1.283,-0.301,happy
0.89,1725,3741,3298,1182,3312,0,2377,77,0,0,0,0,0,0,0,53,1.082,3.591,9.311,0.111,-0.028,-0.010,1.235,5.447,14.760,1.928,-1.537,-0.397,happy
0.90,1775,3760,3319,1342,3305,0,2276,0,0,0,0,0,0,0,0,27,1.346,3.476,9.045,0.158,-0.083,-0.055,0.869,4.065,14.262,2.326,-1.702,-0.547,happy
0.91,1755,3715,3289,1328,3248,0,2142,0,0,0,0,0,0,0,0,33,1.367,3.613,9.160,0.200,-0.015,-0.051,0.711,2.356,14.442,2.689,-1.668,-0.687,happy
0.92,1840,3776,3365,1386,3278,0,2003,0,0,0,0,0,0,0,61,19,1.441,3.728,9.129,0.230,-0.010,-0.054,-0.227,1.178,14.107,2.975,-1.612,-0.762,happy
0.93,1968,3780,3395,1446,3201,0,1718,0,0,0,0,57,0,0,0,0,1.243,3.713,9.139,0.275,0.018,-0.102,-0.565,-1.709,14.588,3.343,-1.449,-0.910,happy
0.94,2109,3801,3421,1530,3024,0,1265,0,0,0,0,0,1,0,0,0,1.415,4.010,8.945,0.244,0.071,-0.089,-1.015,-2.598,13.352,3.340,-1.110,-1.377,happy
0.95,2144,3793,3439,1671,2751,0,1098,0,0,0,0,0,0,0,0,0,1.001,3.919,9.232,0.232,0.084,-0.083,-1.262,-3.077,13.269,3.090,-0.651,-1.591,happy
0.96,2239,3819,3463,1830,2493,0,861,0,0,0,0,0,0,0,0,0,1.243,3.864,9.203,0.256,0.073,-0.097,-1.240,-4.602,14.708,2.974,-0.015,-1.637,happy
0.97,2380,3823,3475,1883,2473,0,640,0,0,0,0,0,0,0,0,0,1.199,3.821,9.141,0.258,0.070,-0.147,-1.262,-7.013,16.369,3.003,0.554,-1.655,happy
0.98,2506,3819,3485,2006,2405,0,444,0,1,0,0,0,0,0,0,0,1.458,3.637,9.189,0.285,0.074,-0.182,-2.289,-9.857,16.996,3.047,0.777,-1.653,happy
0.99,2601,3820,3488,2038,2295,0,488,0,3,0,92,0,0,0,0,44,1.760,3.498,8.763,0.466,0.090,-0.116,-2.471,-12.713,15.495,3.052,0.703,-1.492,happy
1.00,2740,3823,3510,2079,2114,0,400,0,1571,2568,0,2491,2594,1683,1583,3116,1.250,3.831,9.153,0.585,0.059,-0.097,-1.587,-15.704,10.580,2.862,0.677,-1.296,happy
1.01,2981,3841,3554,2241,2000,0,323,0,1595,2553,0,2491,2587,1675,1545,3112,0.888,4.384,8.950,0.723,0.064,-0.027,-3.912,-17.394,0.515,1.537,-0.157,-1.102,happy
1.02,3165,3856,3570,2381,1937,0,193,0,1173,0,0,5,2383,2021,2143,0,0.984,4.326,9.103,0.872,0.115,0.081,-3.915,-18.514,-0.615,0.071,-0.401,-0.984,happy
1.03,3248,3673,3488,2304,1855,0,117,0,0,0,0,0,0,0,0,0,1.290,4.465,8.839,1.058,0.170,0.171,-5.713,-18.957,-4.197,-1.173,-0.047,-0.779,happy
1.04,3330,3847,3579,2512,1702,0,53,0,1591,2671,0,2535,2617,1769,1611,3133,1.470,4.178,8.904,1.253,0.193,0.250,-5.777,-19.613,-7.331,-2.123,0.712,-0.162,happy
1.05,3408,3830,3569,2496,1695,0,0,0,1562,2630,0,2591,2663,1861,1683,3131,1.654,3.783,8.923,1.642,0.299,0.369,7.772,2.497,19.613,-1.523,0.445,-0.052,happy
1.06,3422,3715,3465,2399,1337,0,0,0,0,0,0,0,0,0,391,2110,1.484,3.900,8.643,2.372,0.468,0.437,-8.011,-9.357,14.566,-3.603,0.064,0.946,happy
1.07,3477,3667,3425,2067,1143,0,0,0,0,0,0,0,0,0,1086,2766,1.211,3.309,9.165,2.951,0.519,0.441,-3.512,-11.892,18.064,-2.364,-0.094,0.662,happy
1.08,3460,2755,3010,1527,963,0,0,0,0,0,0,0,68,0,1627,3282,-1.290,3.290,13.194,4.356,0.228,0.167,2.650,-1.482,8.739,-2.336,-0.917,0.754,happy
1.09,3354,2022,1387,823,0,0,0,0,3,0,0,0,822,0,2732,3765,6.091,7.891,15.847,6.257,-0.193,-1.235,0.311,-3.855,12.759,-0.561,1.914,1.061,happy
1.10,2823,896,0,0,0,0,0,0,77,540,140,235,1629,1,3069,3931,1.216,7.087,16.065,8.194,0.256,-2.541,1.111,-4.281,10.985,-0.305,0.895,0.399,happy
1.11,1511,0,0,0,0,0,0,0,79,540,1021,555,1904,21,3181,3989,2.897,11.123,8.863,8.731,0.235,-2.723,1.312,-3.577,9.907,-0.170,0.473,0.217,happy
1.12,0,0,0,0,0,0,0,0,87,939,1423,1041,2355,25,3388,4051,1.185,12.922,19.613,3.565,-1.906,-2.827,1.027,-2.531,8.782,-0.120,-0.087,0.048,happy
1.13,0,0,0,0,0,0,0,0,123,1113,1914,1109,2495,25,3355,3815,15.455,5.746,19.613,-1.343,0.056,-1.618,1.118,-3.270,9.560,0.022,0.024,0.168,happy
1.14,0,0,0,0,0,0,0,0,124,1325,2034,1148,2712,31,3579,4047,4.748,-1.372,9.567,-2.817,0.946,-0.402,1.697,-3.601,9.522,0.010,0.108,0.110,happy
1.15,0,0,0,0,0,0,0,0,115,1391,2060,1365,2861,35,3565,3979,2.267,-1.010,7.647,-3.230,-0.876,0.203,1.551,-3.294,9.345,0.024,0.088,0.056,happy
1.16,0,0,0,0,0,0,0,0,135,1625,2116,1403,2936,30,3491,3932,1.611,0.852,9.117,-4.109,-1.177,0.414,1.425,-3.443,9.773,0.074,0.109,0.016,happy
1.17,0,0,0,0,0,0,0,0,156,1696,2147,1591,2949,39,3411,3895,0.407,1.549,8.650,-4.609,-1.276,0.418,1.271,-3.486,9.565,0.102,0.102,0.082,happy
1.18,0,0,0,0,0,0,0,0,136,1643,2126,1646,2940,31,3374,3894,-0.464,2.461,8.047,-4.867,-1.504,0.400,1.494,-3.376,9.390,0.085,0.102,0.110,happy
1.19,0,0,0,0,0,0,0,0,103,1626,2116,1671,2916,27,3277,3775,-0.467,3.618,8.205,-4.968,-1.669,0.367,1.355,-3.294,9.555,0.050,0.084,0.122,happy
1.20,0,0,0,0,0,0,0,0,117,1611,2106,1723,2851,41,3117,3618,-2.727,6.337,11.811,-5.173,-2.061,0.316,1.360,-3.182,9.278,-0.040,0.115,0.141,happy
1.21,0,0,0,0,0,0,0,0,585,1691,2218,2092,2851,47,2963,3719,-0.565,8.080,12.112,-5.355,-2.097,0.357,1.453,-3.448,9.316,-0.009,0.149,0.145,happy
1.22,0,0,0,0,0,0,0,0,815,1668,2198,2207,2857,48,2904,3692,-0.074,10.511,14.092,-5.219,-1.537,1.001,1.410,-3.431,9.505,0.017,0.144,0.147,happy
1.23,0,0,0,0,0,0,0,0,1787,1881,2285,2480,2825,47,2729,3615,1.875,14.705,17.741,-5.045,-1.188,1.688,1.123,-1.832,11.169,-0.844,-0.036,0.070,happy
1.24,0,0,0,0,0,0,0,0,2491,2056,2183,2680,2747,47,2515,3411,0.680,19.613,16.247,-4.918,-0.198,2.471,1.353,-3.385,8.914,-0.189,0.052,0.033,happy
1.25,0,0,0,0,0,0,0,0,2799,2293,2218,2798,2772,47,2415,3288,-1.676,19.613,12.072,-4.132,-0.155,2.835,1.077,-3.280,9.359,-0.245,0.024,0.001,happy
1.26,12,0,0,0,190,0,0,0,3301,2597,2224,3003,2693,0,1710,2595,-5.224,19.613,-2.600,-3.155,-0.944,2.888,1.264,-3.663,9.697,-0.273,0.039,-0.015,happy
1.27,147,0,0,0,365,0,0,0,3611,2763,2239,3189,2519,46,691,1661,-11.344,19.613,-4.772,-1.004,-0.388,1.850,1.496,-3.309,9.074,-0.204,-0.070,-0.050,happy
1.28,208,0,0,0,455,0,0,0,3707,2847,2178,3253,2315,46,495,1341,-7.159,18.323,-5.768,0.419,0.025,0.083,1.575,-3.716,9.194,-0.275,0.059,-0.050,happy
1.29,95,0,0,0,202,0,0,0,3881,2887,2259,3368,1653,4,3,375,0.065,11.284,-1.087,2.305,0.400,-1.107,0.840,-2.674,9.629,-0.574,0.173,-0.146,happy
1.30,0,0,0,0,260,0,0,0,3993,2661,2265,3465,795,5,2,297,5.279,-0.491,19.613,1.144,-0.028,-0.592,1.180,-3.438,9.225,-0.667,0.044,-0.169,happy
1.31,0,0,0,0,256,0,413,1712,4009,2583,2313,3493,469,3,3,260,3.005,-1.714,4.829,3.349,-0.425,-0.255,1.279,-3.311,9.361,-0.733,0.101,-0.189,happy
1.32,0,0,0,0,536,0,962,2716,4095,2456,2316,3621,153,6,3,148,-1.331,6.900,14.597,2.824,-1.062,0.495,2.076,-2.691,9.594,-1.479,0.194,-0.385,happy
1.33,0,0,0,0,1062,0,1823,2985,4095,2125,2444,3619,51,0,1,73,19.613,4.288,14.791,1.931,-1.264,0.357,3.646,-4.013,10.669,-2.647,0.617,-0.373,happy
1.34,0,1035,0,0,1648,0,2405,3215,4095,1837,2439,3501,3,0,0,38,1.688,4.755,12.175,0.985,1.402,-0.267,3.366,-4.563,10.985,-3.136,1.076,-0.099,happy
1.35,0,1925,0,0,2153,0,2605,3355,4095,159,1824,2712,0,0,0,17,0.879,3.852,11.672,0.406,1.120,-0.110,1.185,-2.825,15.522,-4.366,1.013,1.494,happy
1.36,0,2472,0,0,2357,0,2832,3426,3927,0,0,709,0,0,0,0,0.761,3.345,10.446,0.372,0.748,-0.321,2.842,-5.899,15.479,-4.366,1.125,3.677,happy
1.37,0,2687,0,0,2445,0,2918,3451,3257,0,0,179,0,0,0,0,1.307,2.629,9.931,0.417,0.655,-0.569,3.551,-6.462,14.360,-4.366,1.189,4.153,happy
1.38,0,2875,216,0,2535,0,2985,3458,2302,0,0,0,0,31,0,0,1.231,3.019,10.008,0.499,0.384,-0.593,2.200,-8.351,13.580,-4.366,1.689,4.366,happy
1.39,0,2981,919,0,2650,0,3029,3473,1300,0,0,0,0,0,0,0,1.125,3.716,9.902,0.463,0.052,-0.431,-1.571,-11.140,13.120,-4.366,1.917,4.198,happy
