timestamp,L1,L2,L3,L4,L5,L6,L7,L8,R1,R2,R3,R4,R5,R6,R7,R8,acc_x_left,acc_y_left,acc_z_left,gyro_x_left,gyro_y_left,gyro_z_left,acc_x_right,acc_y_right,acc_z_right,gyro_x_right,gyro_y_right,gyro_z_right,mood
0.00,389,3295,2699,656,3175,0,3305,3319,0,0,0,0,0,0,0,7,1.269,2.837,9.474,0.288,-0.065,-0.122,3.625,-1.958,10.305,3.412,-1.101,-1.695,happy
0.01,578,3575,2860,880,3344,0,3248,3216,0,0,0,0,0,0,0,0,1.444,2.990,9.402,0.338,-0.078,-0.116,1.216,-2.114,8.643,3.774,-1.367,-1.870,happy
0.02,645,3632,2956,1061,3371,0,3211,3107,0,0,0,0,0,0,20,0,1.281,3.335,9.455,0.322,-0.060,-0.078,-0.115,-2.246,7.242,3.918,-1.516,-1.763,happy
0.03,824,3689,3071,1423,3404,0,3140,2927,0,0,0,0,0,0,0,0,1.295,3.206,9.457,0.306,-0.070,-0.071,-0.498,-3.740,9.634,4.114,-1.436,-1.232,happy
0.04,1015,3757,3202,1571,3436,0,3083,2709,0,0,0,0,0,0,0,0,1.355,3.326,9.342,0.286,-0.052,-0.088,0.244,-5.212,11.243,4.366,-1.713,-1.052,happy
0.05,1194,3772,3291,1965,3463,0,2994,2467,0,0,0,0,0,0,0,0,1.384,3.409,9.357,0.242,-0.056,-0.094,0.199,-5.468,11.768,4.366,-1.917,-1.082,happy
0.06,1337,3837,3387,2230,3505,0,2918,2234,11,0,0,8,0,10,0,0,1.417,3.402,9.292,0.199,-0.052,-0.092,-1.274,-7.314,16.056,4.318,-2.192,-1.008,happy
0.07,1354,3683,3269,2243,3344,0,2638,1861,0,0,0,0,0,0,0,0,1.437,3.412,9.309,0.202,-0.014,-0.083,-3.184,-9.124,16.769,3.819,-2.869,-0.563,happy
0.08,1671,3904,3532,2509,3554,0,2730,1631,0,2603,0,1864,0,0,0,2073,1.403,3.402,9.352,0.189,-0.031,-0.095,-2.461,-12.045,16.565,3.324,-3.183,-0.475,happy
0.09,1824,3947,3541,2623,3566,0,2494,160,1607,2591,0,2525,2629,1767,1611,3142,1.417,3.474,9.371,0.250,-0.032,-0.101,-1.549,-19.613,17.748,3.252,-2.506,-0.834,happy
0.10,2015,3967,3633,2726,3553,0,2073,0,1591,2582,0,2524,2518,1695,1596,3145,1.319,3.512,9.244,0.306,-0.003,-0.048,-7.676,-19.613,-2.753,2.554,-1.881,-1.452,happy
0.11,2140,3985,3482,2799,3408,0,1370,0,1576,2452,0,2487,2580,1661,1565,3103,1.492,3.479,9.215,0.317,0.046,-0.020,-11.521,-19.613,-7.645,1.555,-1.641,-1.462,happy
0.12,2333,4013,3699,2894,3116,0,371,0,0,0,0,0,0,0,0,0,1.566,3.349,9.390,0.341,0.132,-0.070,-6.170,-19.613,-17.571,-2.235,2.230,-1.642,happy
0.13,2429,4011,3740,2992,2177,0,219,0,1587,2547,0,2487,2581,1663,1563,3103,1.700,3.010,8.995,0.818,0.149,0.095,-1.398,-0.687,19.613,-0.692,1.168,-1.276,happy
0.14,2708,4020,3767,3109,1744,0,0,0,0,0,0,3,0,0,2,1395,1.623,4.001,9.668,1.039,0.239,0.167,-7.468,11.320,-1.686,-2.215,0.049,-0.282,happy
0.15,2833,4031,3785,3168,1616,0,0,0,0,0,0,29,0,0,0,2063,1.796,3.778,9.249,1.240,0.263,0.135,-9.562,-2.449,8.337,-2.780,0.831,0.862,happy
0.16,2877,4011,3605,3220,1439,0,0,0,0,0,0,0,0,0,69,2549,1.516,3.452,9.151,1.592,0.328,0.126,-6.759,-7.204,19.613,-2.489,0.071,0.733,happy
0.17,3146,4008,3779,3248,1302,0,0,0,0,0,0,0,0,0,405,2954,1.997,3.273,9.270,1.997,0.456,0.207,1.573,-1.970,11.425,-2.438,-0.610,0.454,happy
0.18,3311,3959,3765,3260,989,0,0,0,48,0,0,0,0,0,935,3215,3.383,2.875,9.914,2.649,0.609,0.344,8.909,-5.375,9.790,-2.228,-0.363,0.422,happy
0.19,3442,3878,3712,3175,841,0,0,0,35,0,0,0,35,0,1378,3509,0.828,2.607,9.459,3.387,0.727,0.382,-0.103,-5.753,17.494,-1.963,1.307,1.076,happy
0.20,3519,2966,3456,2512,434,0,0,0,54,0,0,4,488,0,2111,3519,-0.227,2.952,12.629,4.638,0.072,0.003,1.975,-4.211,11.516,-0.677,1.519,0.730,happy
0.21,3536,2366,2597,1849,0,0,0,0,143,41,15,17,1143,0,2523,4024,1.932,5.784,19.613,6.581,-0.846,-1.287,0.077,-4.422,11.344,-0.538,0.685,0.361,happy
0.22,2447,721,117,299,0,0,0,0,182,351,15,52,1336,2,2759,4095,3.570,11.803,15.409,8.089,-0.116,-2.035,0.706,-3.692,10.247,-0.578,0.378,0.268,happy
0.23,894,0,0,0,0,0,0,0,248,617,7,612,1737,11,3127,4095,1.068,11.657,13.099,7.223,0.256,-2.491,1.006,-3.512,10.448,-0.228,0.164,0.251,happy
0.24,52,0,0,0,0,0,0,0,267,749,934,709,1966,71,3210,4095,9.036,9.946,19.613,2.659,0.400,-2.355,1.506,-3.850,9.610,-0.148,0.072,0.232,happy
0.25,0,0,0,0,0,0,0,0,244,780,1389,875,2167,44,3368,4095,11.909,0.053,19.613,-0.212,1.708,-2.439,1.456,-3.548,9.627,-0.006,0.194,0.166,happy
0.26,0,0,0,0,0,0,0,0,284,804,1451,987,2411,47,3528,4095,4.391,-2.500,6.062,-1.305,1.206,-0.426,1.506,-3.062,9.503,-0.078,0.076,0.061,happy
0.27,0,0,0,0,0,0,0,0,237,955,1497,1052,2490,45,3559,4095,2.866,-2.155,3.555,-1.574,0.468,0.005,1.391,-3.239,9.457,-0.120,-0.000,0.005,happy
0.28,0,0,0,0,0,0,0,0,222,939,1586,1165,2547,25,3575,4095,3.175,0.429,8.638,-1.926,-0.660,0.262,1.832,-3.886,10.477,-0.191,0.078,0.025,happy
