timestamp,L1,L2,L3,L4,L5,L6,L7,L8,R1,R2,R3,R4,R5,R6,R7,R8,acc_x_left,acc_y_left,acc_z_left,gyro_x_left,gyro_y_left,gyro_z_left,acc_x_right,acc_y_right,acc_z_right,gyro_x_right,gyro_y_right,gyro_z_right,mood
0,3463,4026,3565,2898,3505,0,2928,2453,3045,0,0,213,0,0,0,0,1.128,4.02,9.139,0.053,0.044,0.003,-0.251,-5.626,8.279,-0.044,-0.002,0.017,happy
0.01,3472,4035,3563,2912,3501,0,2923,2442,3049,0,0,215,0,3,5,0,1.015,3.974,9.103,0.042,0.039,0,-0.117,-5.643,8.382,-0.033,0.007,0.015,happy
0.02,3482,4030,3568,2922,3501,0,2927,2449,3015,0,0,219,0,0,0,0,1.099,3.924,9.074,0.04,0.034,0,-0.318,-5.607,8.289,-0.038,0.006,0.021,happy
0.03,3489,3959,3568,2780,3499,0,2922,2350,3055,1,0,427,0,0,0,0,1.101,4.003,9.108,0.046,0.032,-0.008,-0.22,-5.691,8.42,-0.059,0.015,0.01,happy
0.04,3366,3885,3517,2814,3357,0,2791,2337,3066,0,0,381,0,0,0,0,1.109,4.044,9.045,0.047,0.019,-0.005,-0.373,-5.66,8.38,-0.043,0.018,0.023,happy
0.05,3499,3986,3569,2922,3489,0,2906,2387,3080,0,0,375,0,0,0,6,1.08,3.977,9.084,0.047,0.029,-0.007,-0.352,-5.593,8.279,-0.038,0.057,0.017,happy
0.06,3511,3930,3579,2846,3484,0,2896,2302,3091,0,0,315,0,0,0,0,1.056,3.946,9.12,0.055,0.028,-0.007,-0.342,-5.636,8.243,-0.037,0.067,-0.001,happy
0.07,3511,4034,3573,2955,3482,0,2877,2335,3104,0,0,296,0,0,0,0,0.998,3.982,9.127,0.055,0.031,-0.009,-0.194,-5.681,8.32,-0.046,0.058,-0.013,happy
0.08,3514,4034,3578,2960,3477,0,2860,2309,3113,5,0,71,0,0,0,0,1.125,3.986,9.108,0.052,0.014,-0.006,-0.192,-5.784,8.305,-0.021,0.043,0.016,happy
0.09,3526,3957,3581,2832,3489,0,2862,2186,3134,0,0,304,27,0,0,0,1.063,3.917,9.16,0.05,0.028,-0.01,-0.235,-5.691,8.303,0.002,0.017,0.03,happy
0.1,3520,4041,3579,2967,3477,0,2852,2271,3149,0,0,204,23,0,0,0,1.101,3.996,9.079,0.054,0.011,-0.006,-0.28,-5.748,8.231,0.018,0.014,0.03,happy
0.11,3520,4038,3583,2970,3483,0,2851,2256,3169,0,0,184,0,0,0,0,1.087,3.97,9.067,0.052,0.009,-0.003,-0.263,-5.753,8.344,0.039,0.019,0.034,happy
0.12,3530,3949,3582,2829,3494,0,2859,2112,3174,0,0,261,0,0,0,0,1.113,3.984,9.069,0.052,0.021,-0.01,-0.335,-5.725,8.346,0.058,0.02,0.023,happy
0.13,3531,4042,3583,2983,3493,0,2855,2225,3183,0,0,228,0,0,0,0,1.152,3.967,9.117,0.044,0.032,-0.005,-0.431,-5.578,8.358,0.056,-0.009,0.028,happy
0.14,3541,4033,3598,2989,3495,0,2861,2243,3171,0,0,221,0,0,0,0,1.154,3.934,9.117,0.05,0.027,-0.009,-0.103,-5.248,8.329,-0.023,-0.099,-0.062,happy
0.15,3537,3959,3622,2865,3489,0,2864,2139,3219,0,0,329,0,0,0,0,1.056,4.001,9.148,0.047,0.026,-0.013,-0.271,-5.657,8.42,-0.051,-0.035,-0.095,happy
0.16,3545,4037,3600,2992,3489,0,2861,2263,3253,0,48,249,0,0,0,0,1.077,3.977,9.093,0.042,0.031,-0.011,-0.184,-5.686,8.303,-0.056,-0.022,-0.115,happy
0.17,3545,4047,3614,2998,3458,0,2862,2292,3247,0,0,311,0,0,0,0,1.08,3.972,9.11,0.036,0.028,-0.01,-0.153,-5.758,8.377,-0.037,0.018,-0.11,happy
0.18,3553,3974,3610,2871,3501,0,2865,2214,3259,0,0,261,0,0,0,0,1.106,3.984,9.072,0.033,0.04,-0.011,-0.139,-5.696,8.42,-0.04,0.007,-0.099,happy
0.19,3551,4048,3605,3005,3503,0,2876,2375,3271,0,0,213,0,0,0,0,1.063,3.967,9.124,0.037,0.033,-0.007,-0.113,-5.629,8.375,-0.057,-0.016,-0.081,happy
0.2,3555,4043,3613,3007,3505,0,2891,2442,3287,0,0,174,0,0,0,0,1.111,3.996,9.017,0.022,0.031,-0.01,-0.28,-5.562,8.471,-0.127,-0.138,-0.047,happy
0.21,3563,3952,3617,2911,3509,0,2915,2375,3258,7,0,0,0,30,0,0,1.068,3.953,9.091,0.02,0.007,-0.004,-0.649,-5.473,8.349,-0.226,-0.737,0.024,happy
0.22,3557,4045,3618,3002,3523,0,2949,2559,3210,0,0,22,0,0,0,0,0.984,3.965,9.155,0.043,-0.08,-0.003,-0.383,-5.555,8.389,-0.269,-0.782,-0.07,happy
0.23,3551,4048,3614,2977,3547,0,3013,2608,3005,0,0,0,0,0,0,19,1.111,3.946,9.167,0.068,-0.102,-0.023,1.171,-5.988,9.026,-0.459,-0.371,-0.356,happy
0.24,3558,3953,3614,2805,3568,0,3055,2482,2425,0,0,0,0,0,0,0,1.211,3.998,9.017,0.052,-0.037,-0.012,0.299,-5.818,8.722,-0.67,0.393,-0.778,happy
0.25,3554,4044,3634,2928,3568,0,3082,2631,1878,33,0,9,16,4,1,10,1.231,3.948,9.079,0.058,-0.015,-0.008,-0.005,-5.782,8.543,-0.733,0.641,-0.957,happy
0.26,3559,4034,3600,2925,3568,0,3095,2662,1387,0,0,0,0,0,0,0,1.14,4.051,9.215,0.039,-0.018,0.002,0.352,-6.263,9.043,-0.744,0.925,-1.132,happy
0.27,3557,3940,3583,2786,3581,0,3118,2559,680,0,0,0,0,0,0,0,1.12,4.025,9.129,0.04,0.002,-0.014,-0.347,-5.94,8.933,-0.676,0.848,-1.174,happy
0.28,3547,4027,3578,2857,3575,0,3134,2745,293,0,2,0,0,0,0,0,1.156,3.943,9.091,0.041,-0.021,-0.031,-1.161,-5.112,9.85,-0.492,0.752,-1.069,happy
0.29,3546,4023,3614,2864,3571,0,3141,2771,57,0,0,0,0,0,0,0,1.18,3.898,9.141,0.04,0.02,-0.015,-1.484,-2.825,9.603,-0.098,0.728,-0.397,happy
0.3,3536,3951,3568,2699,3561,0,3152,2642,1,0,0,0,0,0,0,0,1.085,3.874,9.062,0.055,0.018,-0.027,-2.059,-2.643,11.102,0.415,0.788,0.421,happy
0.31,3534,4016,3562,2814,3542,0,3152,2790,0,0,0,0,0,0,0,0,1.195,4.077,8.964,0.015,0.018,-0.026,-0.651,-3.12,10.853,0.634,0.937,0.668,happy
0.32,3524,4016,3563,2809,3545,0,3162,2847,0,5,0,0,0,0,0,0,1.097,3.874,9.177,0.001,0.037,-0.014,2.346,-2.665,9.711,1.148,1.04,0.207,happy
0.33,3520,4011,3556,2805,3542,588,3175,2903,0,0,0,0,0,0,0,0,1.152,4.01,9.105,0.003,0.035,-0.027,3.223,-2.825,8.629,1.179,0.986,-0.207,happy
0.34,3530,3918,3553,2673,3554,880,3207,2817,0,0,145,0,0,0,0,0,1.183,3.917,9.143,0.034,0.012,-0.058,3.323,-3.084,8.128,1.104,0.813,-1.087,happy
0.35,3525,4016,3552,2787,3539,785,3213,2990,0,9,0,0,0,0,0,0,1.051,4.02,9.026,0.064,0.017,-0.029,3.048,-3.436,7.961,1.043,0.751,-1.477,happy
0.36,3531,4022,3558,2768,3532,1231,3221,3029,0,0,0,0,0,0,0,0,1.274,4.051,8.971,0.035,-0.023,-0.023,1.693,-4.24,8.487,0.987,0.73,-1.997,happy
0.37,3542,3870,3563,2662,3536,1954,3263,2960,0,0,0,0,0,0,0,0,1.25,3.893,9.16,0.049,-0.003,-0.032,-0.314,-4.779,9.541,1.152,0.475,-2.12,happy
0.38,3535,4016,3556,2733,3526,1808,3271,3119,0,0,0,0,0,0,0,0,1.097,3.965,9.194,0.033,-0.004,-0.082,-0.534,-5.227,9.67,1.233,0.365,-1.982,happy
0.39,3537,4009,3559,2701,3495,1776,3278,3134,0,0,0,0,0,0,0,0,1.276,3.982,9.026,0.032,0.02,-0.033,-0.761,-6.397,10.027,1.442,0.303,-1.697,happy
0.4,3537,3919,3553,2549,3450,1990,3296,3024,0,0,0,0,0,0,0,0,1.286,4.008,9.091,0.035,0.03,-0.012,-0.034,-6.529,8.004,1.342,0.542,-1.398,happy
0.41,3535,3984,3545,2663,3375,2064,3312,3202,0,0,0,0,0,0,0,0,1.104,3.955,9.127,0.056,0.063,-0.022,1.013,-7.175,8.176,1.164,0.547,-1.389,happy
0.42,3493,3942,3531,2601,3248,1817,3312,3200,0,0,0,0,0,0,0,41,1.219,3.9,9.048,0.055,0.055,-0.064,2.373,-8.171,6.902,0.945,0.654,-1.75,happy
0.43,3536,3870,3535,2501,3179,1856,3317,3086,111,0,0,0,0,0,0,0,1.202,3.91,9.112,0.059,0.076,-0.036,1.255,-8.054,3.807,0.212,0.916,-2.112,happy
0.44,3539,3912,3527,2627,3168,1760,3314,3216,0,0,0,0,0,0,0,0,1.132,3.958,9.093,0.078,0.08,-0.021,0.828,-8.696,3.654,-0.236,0.847,-2.167,happy
0.45,3541,3914,3517,2631,3150,1471,3311,3187,0,0,0,0,0,0,0,0,1.058,4.053,9.148,0.073,0.071,-0.038,-0.026,-9.373,2.164,-1.142,0.693,-1.915,happy
0.46,3550,3810,3501,2471,3067,1199,3278,2960,73,0,58,62,0,0,6,0,1.132,4.001,9.108,0.091,0.092,-0.047,10.743,-4.362,7.242,0.394,-0.045,-2.1,happy
0.47,3549,3888,3456,2638,3021,556,3190,2906,157,8,0,153,0,0,2,0,1.171,4.015,9.134,0.091,0.127,-0.045,0.721,-0.266,10.216,1.267,0.47,-1.462,happy
0.48,3553,3888,3393,2636,2995,0,3062,2384,370,0,1653,907,163,0,294,0,1.245,4.02,9.052,0.083,0.141,-0.079,0.73,-1.844,12.481,0.046,-0.15,0.026,happy
0.49,3554,3793,3349,2522,2999,0,2698,1459,1149,3,1942,1370,404,1,1117,760,1.281,4.12,9.091,0.092,0.192,-0.096,0.821,-3.381,9.041,-0.174,0.061,0.156,happy
0.5,3526,3891,3310,2559,2907,0,2128,883,1325,7,2103,1487,443,3,1079,1301,0.939,3.974,9.143,0.136,0.22,-0.107,0.139,-3.74,9.402,-0.26,0.075,0.13,happy
0.51,3466,3875,3248,2345,2674,0,1492,0,2030,696,2152,1899,757,45,1419,1943,0.627,3.967,9.208,0.169,0.171,-0.118,0.742,-3.261,9.474,0.006,-0.137,0,happy
0.52,3329,3723,3134,1836,2000,0,686,0,2479,1211,2160,2075,1558,43,1695,2568,1.123,3.78,8.957,0.207,0.185,-0.212,1.168,-3.977,9.656,0.008,-0.214,-0.018,happy
0.53,3055,3702,2876,1317,1796,0,238,0,2687,1387,2178,2036,1897,47,1769,2779,2.021,3.953,9.136,0.166,0.281,-0.455,1.104,-3.725,9.663,0.024,-0.169,-0.016,happy
