timestamp,L1,L2,L3,L4,L5,L6,L7,L8,R1,R2,R3,R4,R5,R6,R7,R8,acc_x_left,acc_y_left,acc_z_left,gyro_x_left,gyro_y_left,gyro_z_left,acc_x_right,acc_y_right,acc_z_right,gyro_x_right,gyro_y_right,gyro_z_right,mood
0.27,713,71,0,0,253,0,0,0,1929,1758,17,3378,2637,11,1416,277,2.969,11.310,6.687,-0.829,-1.372,-2.457,0.931,-3.105,8.657,0.226,0.107,0.012,angry
0.28,615,0,0,0,294,0,0,0,1629,1447,23,3305,2215,17,1973,1525,3.780,5.533,4.283,-0.153,-1.230,-2.257,1.403,-3.184,9.548,0.187,0.133,-0.107,angry
0.29,528,0,0,0,32,0,0,0,879,1236,0,3077,2041,1,2219,2250,4.223,5.310,6.843,0.345,-0.378,-2.314,1.101,-3.409,9.697,0.228,0.168,-0.099,angry
0.30,449,0,0,0,0,0,0,0,371,743,7,2808,1839,7,2339,2493,4.731,4.413,8.368,0.562,-0.321,-2.251,1.305,-3.881,9.076,0.297,0.035,-0.003,angry
0.31,467,0,0,0,0,0,0,0,184,359,7,2293,1653,5,2504,2685,4.563,2.811,11.078,0.642,-0.715,-2.171,1.391,-3.685,9.831,0.358,0.117,-0.271,angry
0.32,528,0,0,0,0,0,0,0,20,105,0,1891,1396,1,2601,2797,4.685,2.215,11.528,0.365,-0.873,-2.100,1.762,-3.809,9.598,0.409,0.062,-0.343,angry
0.33,461,0,0,0,0,0,0,0,7,7,0,1621,1133,0,2718,2925,4.044,0.421,12.249,0.305,-1.222,-2.272,1.506,-4.345,10.104,0.481,-0.017,-0.536,angry
0.34,455,0,0,0,0,0,0,0,0,0,2,1292,1055,0,2741,2955,3.701,-0.060,11.770,0.139,-1.424,-2.323,1.595,-3.579,9.625,0.482,0.018,-0.672,angry
0.35,401,0,0,0,0,0,0,0,0,0,0,970,1013,0,2775,3048,3.783,-0.419,10.345,-0.043,-1.475,-2.455,1.609,-3.840,9.210,0.490,-0.043,-0.962,angry
0.36,404,0,0,0,0,0,0,0,0,0,0,735,794,0,2858,3093,4.123,0.077,10.314,-0.228,-1.466,-2.495,2.818,-4.673,9.060,0.373,-0.033,-1.326,angry
0.37,375,0,0,0,0,0,0,0,0,0,0,557,701,0,2871,3149,5.636,0.031,9.203,-0.373,-1.200,-2.498,3.548,-4.709,8.665,0.290,0.037,-1.719,angry
0.38,374,0,0,0,0,0,0,0,2,0,0,407,658,0,2935,3159,6.847,-1.820,9.625,-0.454,-1.020,-2.438,3.048,-4.247,8.624,0.157,0.123,-2.123,angry
0.39,315,0,0,0,0,0,0,0,0,0,0,375,663,0,2996,3171,7.374,-0.630,10.704,-0.655,-0.841,-2.201,3.376,-5.133,8.720,0.064,0.217,-2.498,angry
0.40,302,0,0,0,0,0,0,0,0,0,0,73,636,0,3033,3153,7.690,-0.802,10.628,-0.733,-0.828,-1.948,2.514,-4.355,8.229,-0.030,0.354,-2.783,angry
0.41,308,0,0,0,0,0,0,0,0,0,0,0,831,0,3087,3174,8.150,-1.415,10.326,-0.811,-0.762,-1.727,0.917,-2.128,9.249,-0.034,0.479,-2.723,angry
0.42,297,0,0,0,0,0,0,0,0,0,0,0,915,0,3126,3161,8.334,-0.759,10.791,-0.892,-0.689,-1.514,-0.321,-1.944,9.919,-0.155,0.603,-2.458,angry
0.43,289,0,0,0,0,0,0,0,0,1,0,0,1115,0,3187,3175,7.946,-1.092,11.210,-0.987,-0.688,-1.266,-0.895,-0.620,10.379,-0.198,0.577,-2.109,angry
0.44,288,0,0,0,0,0,0,0,0,0,0,0,1251,26,3255,3196,7.762,-1.101,10.731,-1.055,-0.715,-1.067,-0.441,-0.852,10.441,-0.198,0.496,-1.792,angry
0.45,289,0,0,0,0,0,0,0,0,0,0,0,1359,0,3259,3221,7.678,-1.085,10.946,-1.107,-0.715,-0.923,0.034,-1.408,9.646,-0.228,0.473,-1.585,angry
0.46,274,0,0,0,0,0,0,0,0,0,0,39,1591,0,3309,3209,7.779,-0.594,11.265,-1.179,-0.739,-0.815,-0.388,-1.092,10.022,-0.390,0.474,-1.466,angry
0.47,284,0,0,0,0,0,0,0,37,0,0,215,1790,0,3359,3188,7.999,-0.412,11.387,-1.276,-0.814,-0.719,-0.172,-1.451,10.003,-0.473,0.516,-1.287,angry
0.48,299,0,0,0,0,0,0,0,0,0,17,502,1945,0,3375,3180,7.973,-0.433,11.128,-1.376,-0.918,-0.626,1.006,-1.808,9.546,-0.527,0.581,-1.209,angry
0.49,272,0,0,0,0,0,0,0,0,0,0,891,2083,0,3388,3144,7.879,-0.797,10.602,-1.459,-0.994,-0.548,1.008,-2.289,9.859,-0.572,0.591,-1.216,angry
0.50,297,0,0,0,0,0,0,0,0,0,0,1162,2148,0,3373,3135,7.882,-0.903,10.489,-1.516,-1.060,-0.483,0.697,-3.031,9.761,-0.568,0.632,-1.295,angry
0.51,291,0,0,0,0,0,0,0,0,0,0,1341,2211,0,3349,3091,8.080,-0.457,10.570,-1.591,-1.005,-0.385,0.397,-3.247,9.524,-0.518,0.698,-1.403,angry
0.52,291,0,0,0,0,0,0,0,0,0,0,1496,2269,0,3307,3032,7.805,-0.206,10.319,-1.669,-0.896,-0.262,-0.314,-3.187,9.357,-0.562,0.789,-1.468,angry
0.53,295,0,0,0,0,0,0,0,0,0,0,1715,2355,0,3262,3015,7.008,0.235,9.950,-1.727,-0.858,-0.158,-0.524,-2.825,9.572,-0.558,0.779,-1.474,angry
0.54,287,0,0,0,0,0,0,0,0,0,0,1915,2439,0,3217,2971,6.337,1.027,9.531,-1.749,-0.911,-0.083,-0.874,-2.018,9.584,-0.580,0.768,-1.357,angry
0.55,283,0,0,0,0,0,0,0,0,0,0,2153,2579,0,3143,2919,6.220,2.236,8.109,-1.745,-0.921,-0.039,-0.603,0.524,10.853,-0.491,0.695,-1.097,angry
0.56,278,0,0,0,0,0,0,0,0,1,0,2287,2672,0,3061,2840,5.892,3.795,6.637,-1.650,-0.786,0.035,-0.144,-0.285,10.661,-0.530,0.576,-0.859,angry
0.57,302,0,0,0,0,0,0,0,0,334,0,2476,2779,6,2951,2775,5.097,6.244,5.947,-1.481,-0.629,0.100,0.670,-0.560,10.331,-0.450,0.438,-0.592,angry
0.58,305,0,0,0,0,0,0,0,95,635,69,2629,2835,5,2773,2615,2.878,9.074,5.138,-1.311,-0.558,0.092,1.099,-1.209,11.061,-0.292,0.243,-0.377,angry
0.59,259,0,0,0,0,0,0,0,127,805,2,2730,2924,5,2392,2363,0.570,11.538,3.065,-1.120,-0.578,-0.121,1.465,-1.822,9.811,-0.280,0.136,-0.225,angry
0.60,192,0,0,0,12,0,0,0,536,1359,7,2815,2952,5,2037,1335,0.704,11.873,-3.687,-0.114,-0.028,-0.618,1.094,-2.495,9.732,-0.232,0.025,-0.194,angry
0.61,48,0,0,0,62,0,0,0,845,1959,7,2863,2669,4,1430,604,-0.022,13.757,-1.377,0.752,0.879,-0.640,1.171,-2.703,9.527,-0.455,-0.010,-0.283,angry
0.62,0,0,0,0,382,0,370,2097,1387,2163,20,3095,2403,5,327,159,4.693,-6.493,9.316,1.414,0.371,-0.419,1.293,-2.818,9.555,-0.751,0.021,-0.329,angry
0.63,0,0,0,0,748,0,1781,3148,1481,2359,0,3112,2173,3,103,107,0.972,6.912,14.166,1.904,0.046,-1.312,1.966,-3.156,9.311,-0.898,0.041,-0.378,angry
0.64,0,0,0,0,900,0,2531,3395,1591,2595,17,2523,2681,1688,1594,3147,4.673,-1.875,4.645,0.068,1.231,-0.283,1.360,-1.532,8.871,-1.629,-0.558,-0.349,angry
0.65,99,506,0,0,1424,0,2893,3520,1592,2583,12,2518,2602,1677,1579,3141,1.815,3.419,8.212,0.229,0.248,-0.344,3.915,-4.798,13.470,-4.222,0.178,-0.012,angry
0.66,307,1327,0,277,1514,0,3114,3642,1583,2582,12,2517,2598,1671,1578,3135,2.464,3.618,10.412,0.036,0.092,-0.203,6.855,-5.576,15.019,-4.366,1.567,0.832,angry
0.67,363,1535,0,409,1875,0,3301,3717,1568,2586,0,2514,2599,1683,1582,3141,3.790,3.833,8.727,0.046,0.022,-0.324,19.484,-5.313,19.613,-4.366,4.068,4.366,angry
0.68,293,1510,1574,655,2069,0,3406,3763,1575,2589,0,2532,2615,1701,1599,3161,5.088,4.092,8.133,0.030,0.126,-0.204,5.890,-5.107,19.613,-3.863,4.366,4.366,angry
0.69,431,1558,1823,862,2128,0,3440,3795,1577,2655,0,2599,2661,1791,1656,3223,4.310,3.189,8.179,0.093,0.203,-0.135,19.613,8.578,19.613,-0.584,3.029,3.904,angry
0.70,477,1760,2286,1157,2223,0,3415,3787,1555,2670,0,2599,2649,1791,1677,3230,3.484,3.493,8.612,0.239,0.281,-0.244,18.931,7.479,10.523,1.422,-0.196,-1.451,angry
0.71,599,1888,2608,1619,2162,0,3280,3750,1571,2664,0,2599,2657,1787,1669,3227,3.100,3.910,9.038,0.179,0.126,-0.129,4.937,6.464,13.096,2.232,-2.512,-1.811,angry
0.72,647,1981,2740,1819,2059,0,3126,3659,1573,2651,0,2571,2659,1788,1769,3199,2.844,3.780,9.086,0.165,-0.042,-0.068,1.338,4.872,15.972,3.093,-2.314,-1.135,angry
0.73,693,2023,2886,1989,2011,0,2974,3509,1581,2613,0,2579,2654,1743,1641,3195,3.055,3.455,8.677,0.208,-0.079,-0.103,-0.881,0.907,11.583,4.366,-3.141,0.003,angry
0.74,703,2158,0,2235,2135,0,2835,3326,1571,7,0,45,2651,1763,1683,0,3.220,3.694,8.624,0.256,-0.070,-0.154,3.371,-2.401,11.758,4.366,-3.224,-0.249,angry
0.75,704,2323,0,2464,2247,0,2686,3165,0,0,0,0,0,0,0,0,2.947,3.697,8.578,0.283,-0.020,-0.195,3.194,-3.431,13.597,4.366,-3.435,-0.785,angry
0.76,822,2430,0,2635,2322,0,2624,3050,0,0,0,0,0,0,0,0,2.880,3.845,8.780,0.278,-0.023,-0.188,3.491,-3.816,14.545,4.366,-3.479,-1.291,angry
0.77,959,2580,0,2778,2404,0,2545,2896,0,0,0,0,0,0,0,0,3.170,4.080,8.835,0.284,-0.022,-0.167,2.962,-4.082,15.440,4.366,-3.308,-1.799,angry
0.78,1194,2761,0,2927,2473,0,2479,2657,0,0,0,0,0,0,0,0,3.146,4.286,8.880,0.251,-0.046,-0.152,3.534,-4.027,15.749,4.131,-2.800,-2.116,angry
0.79,1579,2903,0,3044,2556,0,2331,2122,0,0,0,0,0,0,0,0,3.091,4.120,8.815,0.204,-0.072,-0.144,5.169,-6.776,18.182,3.752,-1.994,-2.550,angry
0.80,1954,3054,0,3152,2640,0,2038,1092,0,0,0,0,0,0,0,0,3.134,4.096,8.978,0.180,-0.119,-0.134,0.809,-10.977,19.197,3.527,-2.203,-3.253,angry
0.81,2384,3279,0,3257,2768,0,1519,0,1577,2556,0,2492,2585,1657,1560,3113,3.208,3.912,8.712,0.268,-0.082,-0.132,-1.290,-19.613,19.613,3.515,-1.537,-4.281,angry
0.82,2729,3477,0,3345,2394,0,783,0,1565,2565,0,2479,2577,1685,1565,3111,3.318,3.627,8.540,0.455,0.047,-0.204,-12.924,-19.613,1.398,3.039,-0.896,-3.983,angry
0.83,3011,3634,0,3419,1743,0,471,0,1575,2583,0,2553,2603,1685,1605,3117,3.644,4.065,8.294,1.023,0.101,-0.170,-18.232,-19.613,-6.031,1.832,-0.889,-2.793,angry
0.84,3312,3714,0,3502,1264,0,429,0,0,0,0,0,0,0,0,0,3.850,4.240,8.164,1.310,0.354,-0.282,-13.824,-19.613,-3.867,-0.704,0.178,-0.693,angry
0.85,3450,3732,0,3536,972,0,323,0,0,0,0,0,0,0,0,0,3.249,4.159,8.150,1.663,0.279,-0.233,-7.717,-19.613,-7.448,-2.646,1.783,-0.323,angry
0.86,3575,3708,3970,3566,532,0,200,0,0,0,0,0,0,0,0,45,4.173,3.529,8.734,2.032,0.391,-0.246,-5.329,2.682,19.613,-2.200,3.903,0.117,angry
0.87,3682,3583,305,3573,374,0,150,0,1580,2553,0,2519,2585,1655,1558,3113,3.541,3.225,8.459,2.607,0.455,-0.283,0.318,14.262,19.613,-2.206,1.045,-0.679,angry
0.88,3774,2655,3899,3504,71,0,91,0,1567,2605,0,2527,2657,1719,1619,3160,5.748,4.300,8.243,3.733,0.806,-0.606,-7.044,-12.014,19.613,-3.092,0.100,-0.024,angry
0.89,3810,1833,3569,3136,0,0,0,0,1582,2641,0,2547,2658,1705,1603,2013,9.127,5.748,9.392,4.543,1.153,-1.439,-4.367,-2.612,11.880,-2.617,-0.144,-0.197,angry
0.90,3715,950,2387,2112,0,0,0,0,1577,2620,0,2541,2632,1739,1612,3171,7.111,8.119,18.495,6.201,0.402,-3.501,5.344,-3.462,10.451,-2.820,-0.622,0.125,angry
0.91,2706,0,0,785,0,0,0,0,1227,1,0,6,2253,2021,2420,3507,11.885,8.191,19.613,6.968,0.266,-5.598,4.781,-8.114,13.635,-1.170,1.151,0.274,angry
0.92,531,0,0,0,0,0,0,0,1589,2602,2,2531,2604,1683,1594,3155,15.977,7.142,19.613,3.034,-0.185,-4.761,-0.670,-2.854,11.933,-0.461,1.231,0.475,angry
0.93,0,0,0,0,0,0,0,0,1591,2618,0,2556,2619,1717,1620,3175,19.613,1.097,18.055,-0.809,0.114,-1.588,1.539,-2.662,10.714,-0.216,0.890,0.383,angry
0.94,0,0,0,0,0,0,0,0,1594,2606,79,2543,2621,1711,1607,3164,14.729,-6.258,14.497,-1.576,-0.406,0.054,1.365,-2.969,9.922,-0.240,0.402,0.269,angry
0.95,0,0,0,0,0,0,0,0,1567,2619,0,2535,2615,1653,1627,3163,13.901,-1.640,14.746,-2.431,-2.008,1.722,1.053,-2.514,9.610,-0.252,0.272,0.189,angry
0.96,0,0,0,0,0,0,0,0,1581,2616,0,2547,2623,1717,1615,3171,6.634,-1.645,10.906,-3.486,-1.773,2.887,2.014,-2.679,9.340,-0.160,0.183,0.167,angry
0.97,0,0,0,0,0,0,0,0,1591,2587,5,2535,2622,1699,1609,3165,1.518,-0.007,10.558,-3.816,-2.181,2.946,-0.218,-0.622,11.056,-0.210,0.406,0.369,angry
0.98,0,0,0,0,0,0,0,0,1591,2605,5,2571,2621,1704,1609,3167,2.794,3.879,12.227,-4.369,-1.698,2.918,1.405,-0.654,10.190,-0.268,0.474,0.428,angry
0.99,0,0,0,0,0,0,0,0,1590,2623,33,2565,2636,1722,1623,3183,3.235,6.225,13.233,-4.669,-1.316,3.147,1.137,-2.579,9.390,-0.560,0.112,0.513,angry
1.00,0,0,0,0,0,0,0,0,1589,2628,0,2566,2636,1754,1587,3187,4.310,7.614,13.767,-4.612,-0.967,3.613,0.792,-3.017,9.809,-0.446,-0.037,0.450,angry
1.01,0,0,0,0,0,0,0,0,1589,2616,12,2555,2633,1711,1618,3181,5.883,9.754,16.407,-4.499,-0.342,3.953,1.992,-4.140,10.252,-0.418,-0.128,0.363,angry
1.02,0,0,0,0,0,0,0,0,318,611,140,2351,2437,19,2009,2776,9.254,16.980,19.613,-4.648,1.163,4.189,1.276,-3.421,10.106,-0.219,-0.009,0.200,angry
1.03,0,0,0,0,0,0,0,0,1359,1251,20,2646,2792,13,1645,2044,1.226,19.613,19.613,-4.892,0.597,4.039,1.049,-3.349,9.723,-0.203,0.105,0.184,angry
1.04,67,0,0,0,67,0,0,0,1705,1573,17,2809,2812,5,1087,1461,-10.719,19.613,4.317,-4.503,-2.229,2.589,2.037,-3.503,9.550,-0.237,-0.052,0.132,angry
1.05,176,0,0,0,319,0,0,0,2391,2123,2,3049,2652,1,1,667,-14.645,19.613,-19.613,-1.790,-3.193,0.482,1.367,-0.747,9.742,-0.479,-0.112,0.034,angry
1.06,106,0,0,0,95,0,0,0,2936,2377,2,3193,2089,2,3,301,-9.141,19.613,-8.887,0.039,-0.022,-0.867,1.279,-2.964,8.557,-0.800,0.009,-0.277,angry
1.07,0,0,0,0,123,0,121,997,3091,2424,2,3206,1723,3,0,147,8.578,19.613,-15.289,3.486,1.863,-0.431,0.709,-2.229,9.687,-1.260,0.109,-0.384,angry
1.08,0,0,0,0,365,0,915,3182,2961,1639,0,2719,427,0,0,170,-4.877,1.784,18.603,7.325,-3.086,-1.206,3.077,-1.908,10.527,-3.483,-0.064,-0.741,angry
1.09,0,0,0,0,471,0,2505,3661,1611,2577,2,2515,2597,1669,1575,3131,11.341,19.221,15.510,3.106,-0.263,-2.084,2.399,-11.444,14.425,-4.366,1.650,0.831,angry
1.10,0,51,0,0,1459,0,3216,3762,1585,2553,0,2475,2577,1651,1558,3087,7.441,17.102,2.679,1.523,2.374,-1.791,2.708,-4.599,19.613,-4.366,2.470,4.360,angry
1.11,0,1291,0,0,2063,0,3478,3818,1532,2577,0,2471,2555,1677,1579,3108,6.069,3.730,11.629,0.597,2.345,-1.195,8.440,-12.859,19.613,-4.366,3.434,4.366,angry
1.12,0,2021,0,663,2650,0,3571,3814,1549,2651,0,2584,2645,1787,1678,3213,4.022,4.484,10.154,0.574,1.014,-0.691,19.613,-11.499,19.613,-1.641,1.001,3.825,angry
1.13,0,2386,0,1141,2841,0,3601,3760,1565,7,0,0,0,35,0,0,4.185,4.379,9.960,0.420,0.264,-0.360,19.613,5.131,18.047,0.727,1.715,2.861,angry
1.14,78,2547,0,1342,2958,0,3563,3673,0,0,0,0,0,0,0,0,2.844,4.197,10.554,0.296,0.045,-0.193,19.613,6.644,14.528,0.971,0.255,0.645,angry
1.15,96,2631,0,1360,3034,0,3484,3515,0,0,89,0,0,0,0,25,3.531,2.885,8.662,0.331,-0.078,-0.167,19.091,5.449,10.511,1.080,-1.242,-1.006,angry
1.16,139,2689,0,1322,3071,0,3361,3276,0,0,0,0,0,58,0,0,3.651,3.567,8.155,0.350,-0.004,-0.159,14.214,5.282,11.791,1.759,-1.485,-2.139,angry
1.17,149,2769,0,1354,3055,0,3161,2992,0,0,0,0,0,0,0,0,4.240,2.976,8.140,0.407,0.023,-0.236,7.211,3.723,12.383,2.414,-1.911,-2.866,angry
1.18,163,2846,0,1583,2967,0,2846,2608,0,0,0,0,27,0,0,0,4.238,2.971,8.339,0.505,0.125,-0.338,1.166,2.686,13.896,3.184,-2.438,-2.991,angry
1.19,240,2910,0,1770,2854,0,2400,2101,0,0,0,0,0,0,0,0,3.761,2.749,8.509,0.577,0.124,-0.472,-1.195,0.754,13.460,3.919,-2.831,-2.844,angry
1.20,301,2979,0,1985,2700,0,1996,1228,0,0,0,0,0,0,0,0,3.697,3.642,8.444,0.639,0.092,-0.545,-2.614,-0.029,11.425,4.366,-2.607,-2.516,angry
1.21,393,3038,0,2139,2330,0,1481,162,3,0,0,0,43,0,0,0,3.486,3.797,8.492,0.620,0.116,-0.618,-3.282,-0.426,10.163,4.366,-2.457,-2.306,angry
1.22,374,3121,0,2327,2131,0,981,0,0,0,0,1,0,0,5,0,3.170,4.254,8.533,0.539,0.121,-0.677,-2.677,-2.569,12.110,4.366,-2.227,-2.088,angry
1.23,598,3211,0,2549,1835,0,621,0,0,0,0,0,0,0,0,0,2.373,2.478,8.526,0.209,0.224,-0.520,-1.812,-3.965,13.645,4.366,-2.160,-1.998,angry
1.24,976,3284,0,2761,1680,0,371,0,0,0,0,0,0,0,0,0,3.457,3.675,8.526,0.440,0.086,-0.604,-1.891,-4.961,14.789,4.366,-2.167,-1.920,angry
1.25,1490,3365,0,2947,1387,0,326,0,0,0,0,17,3,0,0,0,3.587,5.071,8.401,0.596,0.041,-0.435,-2.303,-6.122,16.214,4.366,-2.379,-1.767,angry
1.26,2038,3410,0,3042,1275,0,319,0,0,7,0,0,0,0,0,0,3.328,4.760,8.499,0.531,0.005,-0.358,-1.542,-6.730,18.950,4.366,-2.622,-1.562,angry
1.27,2421,3520,0,3181,1209,0,251,0,0,0,0,0,0,0,0,0,2.746,4.590,8.562,0.608,-0.003,-0.279,-1.666,-8.140,19.613,4.366,-2.792,-1.324,angry
1.28,2704,3583,0,3258,971,0,240,0,0,0,0,0,0,0,0,0,2.983,4.286,8.598,0.720,-0.007,-0.226,-0.919,-10.707,19.613,4.366,-3.152,-1.203,angry
1.29,2907,3648,0,3302,1107,0,178,0,0,0,0,0,0,0,0,0,3.182,4.673,8.464,0.838,0.021,-0.233,-2.638,-13.460,19.613,4.366,-3.446,-1.494,angry
1.30,3121,3701,0,3355,1175,0,111,0,0,0,0,0,0,0,0,0,3.340,4.867,8.296,0.970,0.045,-0.242,-5.827,-19.613,19.613,4.366,-3.828,-1.770,angry
1.31,3299,3745,3947,3398,1023,0,0,0,1581,2633,0,2493,2587,1657,1556,3160,3.481,4.329,7.939,1.133,0.121,-0.209,-0.678,-19.613,19.613,4.366,-3.067,-1.836,angry
1.32,3569,3761,3960,3446,546,0,0,0,0,1,0,0,0,0,0,0,3.677,4.424,8.394,1.603,0.266,-0.208,-17.533,-19.613,-7.075,2.633,-2.235,-1.202,angry
1.33,3692,3739,3983,3472,563,0,0,0,0,0,0,0,0,0,0,0,2.928,4.441,8.377,1.925,0.401,-0.196,-13.199,-19.613,-7.439,1.086,-2.077,-0.626,angry
1.34,3780,3664,3957,3481,539,0,0,0,1,0,23,0,0,0,0,0,3.771,4.561,8.164,2.353,0.591,-0.204,-14.839,-19.613,-6.675,-0.145,-0.286,-1.274,angry
1.35,3834,3481,3946,3452,288,0,0,0,41,0,0,0,0,0,0,0,4.173,3.867,7.611,2.932,0.702,-0.378,-13.767,-19.613,-6.199,-2.143,0.650,-1.081,angry
1.36,3869,2797,3904,3377,106,0,0,0,0,0,0,0,85,0,0,159,5.258,3.869,7.903,3.663,0.886,-0.591,-2.210,-8.950,19.137,-1.451,3.865,-0.706,angry
1.37,3887,2419,3769,3248,0,0,0,0,0,0,0,0,0,0,4,1015,5.009,3.163,7.930,4.545,1.278,-0.911,-7.465,19.613,12.783,-4.162,0.905,0.477,angry
1.38,3860,1879,3327,2837,0,0,0,0,0,0,0,0,0,7,12,2040,6.177,7.309,16.563,5.315,1.132,-1.638,-8.734,-4.932,8.657,-4.366,1.431,1.351,angry
