timestamp,L1,L2,L3,L4,L5,L6,L7,L8,R1,R2,R3,R4,R5,R6,R7,R8,acc_x_left,acc_y_left,acc_z_left,gyro_x_left,gyro_y_left,gyro_z_left,acc_x_right,acc_y_right,acc_z_right,gyro_x_right,gyro_y_right,gyro_z_right,mood
0.00,0,0,0,0,0,0,0,0,2747,2383,15,3017,1435,7,1048,887,1.513,5.583,9.048,-0.551,-0.817,0.718,2.454,-3.266,9.390,-0.413,1.131,-3.188,angry
0.01,0,0,0,0,0,0,0,0,2761,2297,23,3035,1574,5,1131,783,1.585,5.519,8.973,-0.745,-0.879,0.614,1.820,-3.508,9.349,-0.472,1.239,-3.587,angry
0.02,0,0,0,0,0,0,0,0,2761,2319,7,3005,1742,0,1139,473,1.939,5.164,8.112,-0.930,-0.804,0.493,1.820,-3.594,9.287,-0.538,1.325,-3.993,angry
0.03,0,0,0,0,0,0,0,0,2744,2383,0,2956,2007,11,1279,348,2.184,4.934,7.855,-1.118,-0.714,0.347,0.675,-4.664,8.868,-0.563,1.293,-4.235,angry
0.04,0,0,0,0,0,0,0,0,2727,2393,130,2911,2279,0,1485,405,2.856,4.863,7.731,-1.235,-0.711,0.158,1.298,-4.436,9.124,-0.577,1.220,-4.173,angry
0.05,0,0,0,0,0,0,0,0,2717,2350,10,2751,2523,7,1607,341,3.309,4.396,6.864,-1.318,-0.707,-0.021,0.606,-4.286,9.103,-0.549,1.004,-3.670,angry
0.06,0,0,0,0,0,0,0,0,2682,2440,7,2588,2744,7,1695,381,3.802,3.728,6.424,-1.253,-0.847,-0.206,0.397,-4.305,9.258,-0.398,0.645,-2.763,angry
0.07,0,0,0,0,0,0,0,0,2549,2461,0,2364,2797,7,1832,443,4.932,3.900,7.214,-1.139,-1.176,-0.275,0.467,-3.910,9.675,-0.145,0.227,-1.589,angry
0.08,0,0,0,0,0,0,0,0,2341,2441,0,2187,2799,4,1902,615,6.713,4.681,7.654,-1.123,-1.411,-0.144,1.233,-3.338,9.589,0.116,-0.188,-0.433,angry
0.09,0,0,0,0,0,0,0,0,2323,2701,63,2196,3100,25,2028,884,7.039,4.401,7.123,-1.177,-1.411,0.052,1.690,-2.847,9.474,0.126,-0.427,0.026,angry
0.10,0,0,0,0,0,0,0,0,2332,2797,58,2083,3177,6,2261,1257,6.278,3.694,7.558,-1.164,-1.428,0.169,0.769,-3.733,9.208,0.205,-0.365,0.019,angry
0.11,0,0,0,0,0,0,0,0,2203,2735,17,2020,3177,6,2520,1617,6.404,3.249,7.075,-1.106,-1.388,0.204,0.857,-3.347,9.483,0.247,-0.260,0.003,angry
0.12,0,0,0,0,0,0,0,0,1977,2749,23,2119,3315,7,2771,1961,5.248,3.144,8.533,-1.051,-1.549,0.194,1.381,-3.172,9.723,0.190,-0.226,-0.022,angry
0.13,0,0,0,0,0,0,0,0,1209,2741,58,1955,3355,8,2899,2139,4.537,3.282,8.159,-1.078,-1.711,0.180,1.111,-3.352,10.060,0.181,-0.151,-0.013,angry
0.14,0,0,0,0,0,0,65,0,747,2643,0,1608,3388,7,3125,2439,4.044,3.938,8.614,-1.035,-1.808,0.123,1.393,-3.302,9.519,0.305,-0.128,-0.031,angry
0.15,0,0,0,0,0,0,112,0,575,2579,12,1211,3419,7,3207,2525,3.687,4.183,8.918,-1.006,-1.733,0.143,1.664,-3.098,9.467,0.280,-0.130,-0.040,angry
0.16,0,0,0,0,0,0,149,0,383,2402,7,599,3431,7,3373,2660,2.356,4.209,7.946,-0.914,-1.520,0.121,2.155,-3.452,9.304,0.271,-0.064,-0.105,angry
0.17,0,0,0,0,0,0,195,0,186,2411,5,126,3399,3,3407,2713,1.556,4.223,7.439,-0.775,-1.520,0.060,2.021,-3.431,9.510,0.345,-0.019,-0.165,angry
0.18,0,58,0,0,0,0,314,0,59,2157,5,54,3316,1,3439,2787,-2.610,8.270,17.523,-2.161,0.620,-0.491,1.666,-3.527,9.852,0.459,-0.041,-0.295,angry
0.19,0,278,0,0,0,0,333,0,0,1892,0,0,3193,0,3509,2908,-7.424,3.182,12.055,-1.957,0.346,-1.320,1.590,-2.892,9.601,0.468,-0.049,-0.331,angry
0.20,0,375,0,0,0,0,307,0,0,1609,0,0,3004,0,3540,3021,-6.831,5.598,12.476,-1.766,0.580,-1.883,1.827,-1.853,10.063,0.329,-0.131,-0.289,angry
0.21,0,545,0,0,0,0,480,147,0,955,2,0,2803,0,3535,3101,8.902,9.584,-0.081,-0.152,1.462,-0.667,1.879,-2.124,8.940,0.256,0.024,-0.185,angry
0.22,0,720,0,0,0,0,752,1232,0,607,0,0,2604,0,3479,3175,-1.856,4.800,15.182,-0.317,1.112,-0.096,2.638,-2.217,8.772,0.116,0.107,-0.087,angry
0.23,0,832,0,0,0,0,1284,1921,0,596,0,0,2393,0,3363,3227,3.558,3.393,9.069,-0.046,0.589,0.095,2.787,-2.595,8.851,0.031,0.210,-0.010,angry
0.24,16,1251,0,31,0,0,1679,2249,0,507,0,0,2079,0,3213,3261,4.805,3.618,8.188,0.042,0.423,0.134,2.188,-2.804,9.519,0.035,0.281,0.001,angry
